,Age,Expressions,Gender,Illumination,Img,Makeup,Occlusion,Pose,Unnamed: 0
7392,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013773.jpg,"PARTIAL
",NONE,RIGHT,1.0
7393,YOUNG,ANGER,FEMALE,MEDIUM,10013774.jpg,"PARTIAL
",NONE,LEFT,2.0
7394,YOUNG,ANGER,FEMALE,MEDIUM,10013775.jpg,"PARTIAL
",NONE,RIGHT,3.0
7395,YOUNG,ANGER,FEMALE,MEDIUM,10013776.jpg,"PARTIAL
",NONE,LEFT,4.0
7396,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013777.jpg,"PARTIAL
",NONE,LEFT,5.0
7397,YOUNG,ANGER,FEMALE,MEDIUM,10013778.jpg,"PARTIAL
",NONE,RIGHT,6.0
7398,YOUNG,ANGER,FEMALE,MEDIUM,10013779.jpg,"PARTIAL
",NONE,LEFT,7.0
7399,YOUNG,NEUTRAL,FEMALE,BAD,10013780.jpg,"PARTIAL
",NONE,FRONTAL,8.0
7400,YOUNG,NEUTRAL,FEMALE,BAD,10013781.jpg,"PARTIAL
",NONE,LEFT,9.0
7401,YOUNG,NEUTRAL,FEMALE,BAD,10013782.jpg,"PARTIAL
",NONE,RIGHT,10.0
7402,YOUNG,ANGER,FEMALE,BAD,10013783.jpg,"PARTIAL
",NONE,LEFT,11.0
7403,YOUNG,ANGER,FEMALE,MEDIUM,10013784.jpg,"PARTIAL
",NONE,LEFT,12.0
7404,YOUNG,HAPPINESS,FEMALE,MEDIUM,10013785.jpg,"PARTIAL
",NONE,FRONTAL,13.0
7405,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013786.jpg,"PARTIAL
",NONE,FRONTAL,14.0
7406,YOUNG,HAPPINESS,FEMALE,MEDIUM,10013787.jpg,"PARTIAL
",NONE,DOWN,15.0
7407,YOUNG,SURPRISE,FEMALE,MEDIUM,10013788.jpg,"PARTIAL
",NONE,FRONTAL,16.0
7408,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013789.jpg,"PARTIAL
",NONE,RIGHT,17.0
7409,YOUNG,SADNESS,FEMALE,MEDIUM,10013790.jpg,"PARTIAL
",NONE,FRONTAL,18.0
7410,YOUNG,SADNESS,FEMALE,MEDIUM,10013791.jpg,"PARTIAL
",NONE,DOWN,19.0
7411,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013792.jpg,"PARTIAL
",NONE,RIGHT,20.0
7412,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013793.jpg,"PARTIAL
",NONE,DOWN,21.0
7413,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013794.jpg,"PARTIAL
",NONE,RIGHT,22.0
7414,YOUNG,SURPRISE,FEMALE,MEDIUM,10013795.jpg,"PARTIAL
",NONE,RIGHT,23.0
7415,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013796.jpg,"PARTIAL
",NONE,DOWN,24.0
7416,YOUNG,HAPPINESS,FEMALE,MEDIUM,10013797.jpg,"PARTIAL
",NONE,LEFT,25.0
7417,YOUNG,HAPPINESS,FEMALE,MEDIUM,10013798.jpg,"PARTIAL
",NONE,RIGHT,26.0
7418,YOUNG,HAPPINESS,FEMALE,MEDIUM,10013799.jpg,"PARTIAL
",NONE,RIGHT,27.0
7419,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013800.jpg,"PARTIAL
",HAND,FRONTAL,28.0
7420,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013801.jpg,"PARTIAL
",NONE,FRONTAL,29.0
7421,YOUNG,SADNESS,FEMALE,MEDIUM,10013802.jpg,"PARTIAL
",NONE,RIGHT,30.0
7422,YOUNG,SADNESS,FEMALE,MEDIUM,10013803.jpg,"PARTIAL
",NONE,DOWN,31.0
7423,YOUNG,HAPPINESS,FEMALE,MEDIUM,10013804.jpg,"PARTIAL
",NONE,LEFT,32.0
7424,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013805.jpg,"PARTIAL
",NONE,FRONTAL,33.0
7425,YOUNG,HAPPINESS,FEMALE,MEDIUM,10013806.jpg,"PARTIAL
",NONE,LEFT,34.0
7426,YOUNG,SADNESS,FEMALE,MEDIUM,10013807.jpg,"PARTIAL
",NONE,RIGHT,35.0
7427,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013808.jpg,"PARTIAL
",NONE,RIGHT,36.0
7428,YOUNG,ANGER,FEMALE,MEDIUM,10013809.jpg,"PARTIAL
",NONE,LEFT,37.0
7429,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013810.jpg,"PARTIAL
",NONE,RIGHT,38.0
7430,YOUNG,ANGER,FEMALE,MEDIUM,10013811.jpg,"PARTIAL
",NONE,FRONTAL,39.0
7431,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013812.jpg,"PARTIAL
",NONE,DOWN,40.0
7432,YOUNG,SURPRISE,FEMALE,MEDIUM,10013813.jpg,"PARTIAL
",NONE,RIGHT,41.0
7433,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013814.jpg,"PARTIAL
",NONE,RIGHT,42.0
7434,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013815.jpg,"PARTIAL
",NONE,UP,43.0
7435,YOUNG,HAPPINESS,FEMALE,MEDIUM,10013816.jpg,"PARTIAL
",NONE,RIGHT,44.0
7436,YOUNG,HAPPINESS,FEMALE,MEDIUM,10013817.jpg,"PARTIAL
",NONE,RIGHT,45.0
7437,YOUNG,SURPRISE,FEMALE,MEDIUM,10013818.jpg,"PARTIAL
",NONE,LEFT,46.0
7438,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013819.jpg,"PARTIAL
",NONE,UP,47.0
7439,YOUNG,ANGER,FEMALE,MEDIUM,10013820.jpg,"PARTIAL
",NONE,LEFT,48.0
7440,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013821.jpg,"PARTIAL
",NONE,RIGHT,49.0
7441,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013822.jpg,"PARTIAL
",NONE,UP,50.0
7442,YOUNG,SADNESS,FEMALE,MEDIUM,10013823.jpg,"PARTIAL
",NONE,RIGHT,51.0
7443,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013824.jpg,"PARTIAL
",NONE,RIGHT,52.0
7444,YOUNG,HAPPINESS,FEMALE,MEDIUM,10013825.jpg,"PARTIAL
",NONE,RIGHT,53.0
7445,YOUNG,SADNESS,FEMALE,MEDIUM,10013826.jpg,"PARTIAL
",NONE,LEFT,54.0
7446,YOUNG,SADNESS,FEMALE,MEDIUM,10013827.jpg,"PARTIAL
",NONE,LEFT,55.0
7447,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013828.jpg,"PARTIAL
",NONE,RIGHT,56.0
7448,YOUNG,HAPPINESS,FEMALE,MEDIUM,10013829.jpg,"PARTIAL
",NONE,FRONTAL,57.0
7449,YOUNG,NEUTRAL,FEMALE,MEDIUM,10013830.jpg,"PARTIAL
",NONE,RIGHT,58.0
7450,YOUNG,NEUTRAL,FEMALE,BAD,10013831.jpg,"PARTIAL
",NONE,DOWN,59.0
7451,OLD,NEUTRAL,MALE,BAD,10013832.jpg,"PARTIAL
",GLASSES,DOWN,0.0
7452,OLD,NEUTRAL,MALE,MEDIUM,10013833.jpg,"PARTIAL
",GLASSES,LEFT,1.0
7453,OLD,NEUTRAL,MALE,MEDIUM,10013834.jpg,"PARTIAL
",GLASSES,LEFT,2.0
7454,OLD,NEUTRAL,MALE,MEDIUM,10013835.jpg,"PARTIAL
",GLASSES,LEFT,3.0
7455,OLD,NEUTRAL,MALE,MEDIUM,10013836.jpg,"PARTIAL
",GLASSES,DOWN,4.0
7456,OLD,NEUTRAL,MALE,MEDIUM,10013837.jpg,"PARTIAL
",GLASSES,LEFT,5.0
7457,OLD,NEUTRAL,MALE,MEDIUM,10013838.jpg,"PARTIAL
",GLASSES,FRONTAL,6.0
7458,OLD,NEUTRAL,MALE,MEDIUM,10013839.jpg,"PARTIAL
",GLASSES,DOWN,7.0
7459,OLD,HAPPINESS,MALE,MEDIUM,10013840.jpg,"PARTIAL
",GLASSES,RIGHT,8.0
7460,OLD,NEUTRAL,MALE,MEDIUM,10013841.jpg,"PARTIAL
",GLASSES,DOWN,9.0
7461,OLD,NEUTRAL,MALE,MEDIUM,10013842.jpg,"PARTIAL
",GLASSES,LEFT,10.0
7462,OLD,NEUTRAL,MALE,MEDIUM,10013843.jpg,"PARTIAL
",GLASSES,LEFT,11.0
7463,OLD,NEUTRAL,MALE,MEDIUM,10013844.jpg,"PARTIAL
",GLASSES,DOWN,12.0
7464,OLD,SURPRISE,MALE,MEDIUM,10013845.jpg,"PARTIAL
",GLASSES,FRONTAL,13.0
7465,OLD,NEUTRAL,MALE,MEDIUM,10013846.jpg,"PARTIAL
",GLASSES,DOWN,14.0
7466,OLD,SURPRISE,MALE,MEDIUM,10013847.jpg,"PARTIAL
",GLASSES,DOWN,15.0
7467,OLD,NEUTRAL,MALE,MEDIUM,10013848.jpg,"PARTIAL
",GLASSES,DOWN,16.0
7468,OLD,NEUTRAL,MALE,MEDIUM,10013849.jpg,"PARTIAL
",GLASSES,LEFT,17.0
7469,OLD,NEUTRAL,MALE,MEDIUM,10013850.jpg,"PARTIAL
",GLASSES,DOWN,18.0
7470,OLD,NEUTRAL,MALE,MEDIUM,10013851.jpg,"PARTIAL
",GLASSES,DOWN,19.0
7471,OLD,SURPRISE,MALE,MEDIUM,10013852.jpg,"PARTIAL
",GLASSES,DOWN,20.0
7472,OLD,DISGUST,MALE,MEDIUM,10013853.jpg,"PARTIAL
",GLASSES,RIGHT,21.0
7473,OLD,NEUTRAL,MALE,MEDIUM,10013854.jpg,"PARTIAL
",GLASSES,UP,22.0
7474,OLD,HAPPINESS,MALE,MEDIUM,10013855.jpg,"PARTIAL
",GLASSES,LEFT,23.0
7475,OLD,HAPPINESS,MALE,MEDIUM,10013856.jpg,"PARTIAL
",GLASSES,LEFT,24.0
7476,OLD,NEUTRAL,MALE,MEDIUM,10013857.jpg,"PARTIAL
",GLASSES,LEFT,25.0
7477,OLD,NEUTRAL,MALE,MEDIUM,10013858.jpg,"PARTIAL
",GLASSES,LEFT,26.0
7478,OLD,NEUTRAL,MALE,MEDIUM,10013859.jpg,"PARTIAL
",GLASSES,LEFT,27.0
7479,OLD,NEUTRAL,MALE,MEDIUM,10013860.jpg,"PARTIAL
",GLASSES,LEFT,28.0
7480,OLD,ANGER,MALE,MEDIUM,10013861.jpg,"PARTIAL
",GLASSES,LEFT,29.0
7481,OLD,HAPPINESS,MALE,MEDIUM,10013862.jpg,"PARTIAL
",GLASSES,LEFT,30.0
7482,OLD,HAPPINESS,MALE,MEDIUM,10013863.jpg,"PARTIAL
",GLASSES,LEFT,31.0
7483,OLD,NEUTRAL,MALE,MEDIUM,10013864.jpg,"PARTIAL
",GLASSES,LEFT,32.0
7484,OLD,NEUTRAL,MALE,MEDIUM,10013865.jpg,"PARTIAL
",GLASSES,DOWN,33.0
7485,OLD,NEUTRAL,MALE,MEDIUM,10013866.jpg,"PARTIAL
",GLASSES,DOWN,34.0
7486,OLD,NEUTRAL,MALE,MEDIUM,10013867.jpg,"PARTIAL
",GLASSES,DOWN,35.0
7487,OLD,NEUTRAL,MALE,MEDIUM,10013868.jpg,"PARTIAL
",GLASSES,LEFT,36.0
7488,OLD,NEUTRAL,MALE,MEDIUM,10013869.jpg,"PARTIAL
",GLASSES,DOWN,37.0
7489,OLD,NEUTRAL,MALE,MEDIUM,10013870.jpg,"PARTIAL
",GLASSES,DOWN,38.0
7490,OLD,NEUTRAL,MALE,MEDIUM,10013871.jpg,"PARTIAL
",GLASSES,DOWN,39.0
7491,OLD,NEUTRAL,MALE,MEDIUM,10013872.jpg,"PARTIAL
",GLASSES,DOWN,40.0
7492,OLD,HAPPINESS,MALE,MEDIUM,10013873.jpg,"PARTIAL
",GLASSES,DOWN,41.0
7493,OLD,HAPPINESS,MALE,MEDIUM,10013874.jpg,"PARTIAL
",GLASSES,DOWN,42.0
7494,OLD,NEUTRAL,MALE,MEDIUM,10013875.jpg,"PARTIAL
",GLASSES,LEFT,43.0
7495,OLD,NEUTRAL,MALE,MEDIUM,10013876.jpg,"PARTIAL
",GLASSES,RIGHT,44.0
7496,OLD,HAPPINESS,MALE,MEDIUM,10013877.jpg,"PARTIAL
",GLASSES,DOWN,45.0
7497,OLD,ANGER,MALE,MEDIUM,10013878.jpg,"PARTIAL
",GLASSES,DOWN,46.0
7498,OLD,NEUTRAL,MALE,MEDIUM,10013879.jpg,"PARTIAL
",GLASSES,RIGHT,47.0
7499,OLD,NEUTRAL,MALE,MEDIUM,10013880.jpg,"PARTIAL
",GLASSES,DOWN,48.0
7500,OLD,NEUTRAL,MALE,MEDIUM,10013881.jpg,"PARTIAL
",GLASSES,DOWN,49.0
7501,OLD,NEUTRAL,MALE,MEDIUM,10013882.jpg,"PARTIAL
",GLASSES,DOWN,50.0
7502,OLD,NEUTRAL,MALE,MEDIUM,10013883.jpg,"PARTIAL
",GLASSES,RIGHT,51.0
7503,OLD,NEUTRAL,MALE,MEDIUM,10013884.jpg,"PARTIAL
",GLASSES,RIGHT,52.0
7504,OLD,NEUTRAL,MALE,MEDIUM,10013885.jpg,"PARTIAL
",GLASSES,DOWN,53.0
7505,OLD,NEUTRAL,MALE,MEDIUM,10013886.jpg,"PARTIAL
",GLASSES,LEFT,54.0
7506,OLD,HAPPINESS,MALE,MEDIUM,10013887.jpg,"PARTIAL
",GLASSES,LEFT,55.0
7507,OLD,NEUTRAL,MALE,MEDIUM,10013888.jpg,"PARTIAL
",GLASSES,LEFT,56.0
7508,OLD,HAPPINESS,MALE,MEDIUM,10013889.jpg,"PARTIAL
",GLASSES,DOWN,57.0
7509,OLD,NEUTRAL,MALE,MEDIUM,10013890.jpg,"PARTIAL
",GLASSES,LEFT,58.0
7510,OLD,NEUTRAL,MALE,MEDIUM,10013891.jpg,"PARTIAL
",GLASSES,DOWN,59.0
7511,OLD,NEUTRAL,MALE,MEDIUM,10013892.jpg,"PARTIAL
",GLASSES,DOWN,60.0
7512,OLD,NEUTRAL,MALE,MEDIUM,10013893.jpg,"PARTIAL
",GLASSES,LEFT,61.0
7513,OLD,NEUTRAL,MALE,MEDIUM,10013894.jpg,"PARTIAL
",GLASSES,LEFT,62.0
7514,CHILD,ANGER,MALE,BAD,10001258.jpg,"PARTIAL
",GLASSES,FRONTAL,0.0
7515,MIDDLE,NEUTRAL,MALE,MEDIUM,10001259.jpg,"PARTIAL
",NONE,FRONTAL,1.0
7516,MIDDLE,NEUTRAL,MALE,BAD,10001260.jpg,"PARTIAL
",NONE,FRONTAL,2.0
7517,MIDDLE,HAPPINESS,MALE,BAD,10001261.jpg,"PARTIAL
",NONE,FRONTAL,3.0
7518,MIDDLE,HAPPINESS,MALE,BAD,10001262.jpg,"PARTIAL
",NONE,RIGHT,4.0
7519,MIDDLE,SURPRISE,MALE,BAD,10001263.jpg,"PARTIAL
",NONE,FRONTAL,5.0
7520,MIDDLE,SURPRISE,MALE,BAD,10001264.jpg,"PARTIAL
",NONE,LEFT,6.0
7521,MIDDLE,ANGER,MALE,BAD,10001265.jpg,"PARTIAL
",NONE,FRONTAL,7.0
7522,MIDDLE,ANGER,MALE,BAD,10001266.jpg,"PARTIAL
",NONE,LEFT,8.0
7523,MIDDLE,SADNESS,MALE,BAD,10001267.jpg,"PARTIAL
",NONE,LEFT,9.0
7524,MIDDLE,HAPPINESS,MALE,BAD,10001268.jpg,"PARTIAL
",NONE,LEFT,10.0
7525,MIDDLE,FEAR,MALE,BAD,10001269.jpg,"PARTIAL
",NONE,FRONTAL,11.0
7526,MIDDLE,FEAR,MALE,MEDIUM,10001270.jpg,"PARTIAL
",NONE,FRONTAL,12.0
7527,MIDDLE,NEUTRAL,MALE,MEDIUM,10001271.jpg,"PARTIAL
",NONE,RIGHT,13.0
7528,MIDDLE,HAPPINESS,MALE,MEDIUM,10001272.jpg,"PARTIAL
",NONE,UP,14.0
7529,MIDDLE,FEAR,MALE,MEDIUM,10001273.jpg,"PARTIAL
",NONE,FRONTAL,15.0
7530,MIDDLE,SADNESS,MALE,MEDIUM,10001274.jpg,"PARTIAL
",NONE,FRONTAL,16.0
7531,MIDDLE,HAPPINESS,MALE,MEDIUM,10001275.jpg,"PARTIAL
",NONE,FRONTAL,17.0
7532,MIDDLE,HAPPINESS,MALE,MEDIUM,10001276.jpg,"PARTIAL
",NONE,FRONTAL,18.0
7533,MIDDLE,HAPPINESS,MALE,MEDIUM,10001277.jpg,"PARTIAL
",NONE,FRONTAL,19.0
7534,MIDDLE,NEUTRAL,MALE,MEDIUM,10001278.jpg,"PARTIAL
",NONE,FRONTAL,20.0
7535,MIDDLE,SADNESS,MALE,MEDIUM,10001279.jpg,"PARTIAL
",NONE,FRONTAL,21.0
7536,MIDDLE,SADNESS,MALE,MEDIUM,10001280.jpg,"PARTIAL
",HAND,LEFT,22.0
7537,MIDDLE,HAPPINESS,MALE,MEDIUM,10001281.jpg,"PARTIAL
",HAND,LEFT,23.0
7538,MIDDLE,HAPPINESS,MALE,MEDIUM,10001282.jpg,"PARTIAL
",NONE,FRONTAL,24.0
7539,MIDDLE,SADNESS,MALE,MEDIUM,10001283.jpg,"PARTIAL
",NONE,RIGHT,25.0
7540,MIDDLE,HAPPINESS,MALE,MEDIUM,10001284.jpg,"PARTIAL
",NONE,RIGHT,26.0
7541,MIDDLE,HAPPINESS,MALE,MEDIUM,10001285.jpg,"PARTIAL
",NONE,RIGHT,27.0
7542,MIDDLE,HAPPINESS,MALE,MEDIUM,10001286.jpg,"PARTIAL
",NONE,FRONTAL,28.0
7543,MIDDLE,HAPPINESS,MALE,MEDIUM,10001287.jpg,"PARTIAL
",NONE,FRONTAL,29.0
7544,MIDDLE,HAPPINESS,MALE,MEDIUM,10001288.jpg,"PARTIAL
",NONE,FRONTAL,30.0
7545,MIDDLE,SADNESS,MALE,MEDIUM,10001289.jpg,"PARTIAL
",NONE,LEFT,31.0
7546,MIDDLE,HAPPINESS,MALE,BAD,10001290.jpg,"PARTIAL
",NONE,FRONTAL,32.0
7547,OLD,NEUTRAL,MALE,MEDIUM,10013895.jpg,"PARTIAL
",GLASSES,FRONTAL,0.0
7548,OLD,NEUTRAL,MALE,MEDIUM,10013896.jpg,"PARTIAL
",GLASSES,LEFT,1.0
7549,OLD,SURPRISE,MALE,MEDIUM,10013897.jpg,"PARTIAL
",GLASSES,LEFT,2.0
7550,OLD,ANGER,MALE,MEDIUM,10013898.jpg,"PARTIAL
",GLASSES,FRONTAL,3.0
7551,OLD,NEUTRAL,MALE,MEDIUM,10013899.jpg,"PARTIAL
",GLASSES,RIGHT,4.0
7552,OLD,NEUTRAL,MALE,MEDIUM,10013900.jpg,"PARTIAL
",GLASSES,LEFT,5.0
7553,OLD,SURPRISE,MALE,MEDIUM,10013901.jpg,"PARTIAL
",GLASSES,FRONTAL,6.0
7554,OLD,NEUTRAL,MALE,MEDIUM,10013902.jpg,"PARTIAL
",GLASSES,RIGHT,7.0
7555,OLD,HAPPINESS,MALE,MEDIUM,10013903.jpg,"PARTIAL
",GLASSES,RIGHT,8.0
7556,OLD,SURPRISE,MALE,MEDIUM,10013904.jpg,"PARTIAL
",GLASSES,RIGHT,9.0
7557,OLD,ANGER,MALE,MEDIUM,10013905.jpg,"PARTIAL
",GLASSES,RIGHT,10.0
7558,OLD,ANGER,MALE,MEDIUM,10013906.jpg,"PARTIAL
",GLASSES,RIGHT,11.0
7559,OLD,ANGER,MALE,MEDIUM,10013907.jpg,"PARTIAL
",GLASSES,DOWN,12.0
7560,OLD,NEUTRAL,MALE,MEDIUM,10013908.jpg,"PARTIAL
",GLASSES,LEFT,13.0
7561,OLD,HAPPINESS,MALE,MEDIUM,10013909.jpg,"PARTIAL
",GLASSES,RIGHT,14.0
7562,OLD,NEUTRAL,MALE,MEDIUM,10013910.jpg,"PARTIAL
",GLASSES,LEFT,15.0
7563,OLD,NEUTRAL,MALE,MEDIUM,10013911.jpg,"PARTIAL
",GLASSES,LEFT,16.0
7564,OLD,NEUTRAL,MALE,MEDIUM,10013912.jpg,"PARTIAL
",GLASSES,LEFT,17.0
7565,OLD,NEUTRAL,MALE,MEDIUM,10013913.jpg,"PARTIAL
",GLASSES,DOWN,18.0
7566,OLD,NEUTRAL,MALE,MEDIUM,10013914.jpg,"PARTIAL
",GLASSES,LEFT,19.0
7567,OLD,NEUTRAL,MALE,MEDIUM,10013915.jpg,"PARTIAL
",GLASSES,LEFT,20.0
7568,OLD,NEUTRAL,MALE,MEDIUM,10013916.jpg,"PARTIAL
",GLASSES,LEFT,21.0
7569,OLD,SURPRISE,MALE,MEDIUM,10013917.jpg,"PARTIAL
",GLASSES,RIGHT,22.0
7570,OLD,SURPRISE,MALE,MEDIUM,10013918.jpg,"PARTIAL
",GLASSES,FRONTAL,23.0
7571,OLD,ANGER,MALE,MEDIUM,10013919.jpg,"PARTIAL
",GLASSES,RIGHT,24.0
7572,OLD,NEUTRAL,MALE,MEDIUM,10013920.jpg,"PARTIAL
",GLASSES,UP,25.0
7573,OLD,NEUTRAL,MALE,MEDIUM,10013921.jpg,"PARTIAL
",GLASSES,RIGHT,26.0
7574,OLD,NEUTRAL,MALE,MEDIUM,10013922.jpg,"PARTIAL
",GLASSES,RIGHT,27.0
7575,OLD,ANGER,MALE,MEDIUM,10013923.jpg,"PARTIAL
",GLASSES,FRONTAL,28.0
7576,OLD,NEUTRAL,MALE,MEDIUM,10013924.jpg,"PARTIAL
",GLASSES,UP,29.0
7577,OLD,NEUTRAL,MALE,MEDIUM,10013925.jpg,"PARTIAL
",GLASSES,LEFT,30.0
7578,OLD,NEUTRAL,MALE,MEDIUM,10013926.jpg,"PARTIAL
",GLASSES,RIGHT,31.0
7579,OLD,ANGER,MALE,MEDIUM,10013927.jpg,"PARTIAL
",GLASSES,FRONTAL,32.0
7580,OLD,ANGER,MALE,MEDIUM,10013928.jpg,"PARTIAL
",GLASSES,FRONTAL,33.0
7581,OLD,NEUTRAL,MALE,MEDIUM,10013929.jpg,"PARTIAL
",GLASSES,RIGHT,34.0
7582,OLD,ANGER,MALE,MEDIUM,10013930.jpg,"PARTIAL
",GLASSES,RIGHT,35.0
7583,OLD,HAPPINESS,MALE,MEDIUM,10013931.jpg,"PARTIAL
",GLASSES,RIGHT,36.0
7584,OLD,HAPPINESS,MALE,MEDIUM,10013932.jpg,"PARTIAL
",GLASSES,DOWN,37.0
7585,OLD,NEUTRAL,MALE,MEDIUM,10013933.jpg,"PARTIAL
",GLASSES,DOWN,38.0
7586,OLD,ANGER,MALE,MEDIUM,10013934.jpg,"PARTIAL
",GLASSES,LEFT,39.0
7587,OLD,HAPPINESS,MALE,MEDIUM,10013935.jpg,"PARTIAL
",GLASSES,RIGHT,40.0
7588,OLD,SURPRISE,MALE,MEDIUM,10013936.jpg,"PARTIAL
",GLASSES,LEFT,41.0
7589,OLD,SURPRISE,MALE,MEDIUM,10013937.jpg,"PARTIAL
",GLASSES,RIGHT,42.0
7590,OLD,SURPRISE,MALE,MEDIUM,10013938.jpg,"PARTIAL
",NONE,LEFT,43.0
7591,OLD,ANGER,MALE,MEDIUM,10013939.jpg,"PARTIAL
",NONE,FRONTAL,44.0
7592,OLD,NEUTRAL,MALE,MEDIUM,10013940.jpg,"PARTIAL
",NONE,FRONTAL,45.0
7593,OLD,SADNESS,MALE,MEDIUM,10013941.jpg,"PARTIAL
",NONE,LEFT,46.0
7594,OLD,ANGER,MALE,MEDIUM,10013942.jpg,"PARTIAL
",NONE,LEFT,47.0
7595,OLD,NEUTRAL,MALE,MEDIUM,10013943.jpg,"PARTIAL
",NONE,LEFT,48.0
7596,OLD,SURPRISE,MALE,MEDIUM,10013944.jpg,"PARTIAL
",NONE,LEFT,49.0
7597,OLD,NEUTRAL,MALE,MEDIUM,10013945.jpg,"PARTIAL
",NONE,LEFT,50.0
7598,OLD,NEUTRAL,MALE,MEDIUM,10013946.jpg,"PARTIAL
",NONE,UP,51.0
7599,OLD,NEUTRAL,MALE,MEDIUM,10013947.jpg,"PARTIAL
",NONE,UP,52.0
7600,OLD,NEUTRAL,MALE,MEDIUM,10013948.jpg,"PARTIAL
",NONE,UP,53.0
7601,OLD,NEUTRAL,MALE,MEDIUM,10013949.jpg,"PARTIAL
",NONE,UP,54.0
7602,OLD,ANGER,MALE,MEDIUM,10013950.jpg,"PARTIAL
",GLASSES,FRONTAL,55.0
7603,OLD,NEUTRAL,MALE,MEDIUM,10013951.jpg,"PARTIAL
",NONE,UP,56.0
7604,OLD,NEUTRAL,MALE,MEDIUM,10013952.jpg,"PARTIAL
",NONE,UP,57.0
7605,OLD,ANGER,MALE,MEDIUM,10013953.jpg,"PARTIAL
",NONE,UP,58.0
7606,OLD,HAPPINESS,MALE,MEDIUM,10013954.jpg,"PARTIAL
",OTHERS,UP,59.0
7607,OLD,HAPPINESS,MALE,MEDIUM,10013955.jpg,"PARTIAL
",OTHERS,UP,60.0
7608,OLD,NEUTRAL,MALE,MEDIUM,10013956.jpg,"PARTIAL
",NONE,UP,61.0
7609,OLD,NEUTRAL,MALE,MEDIUM,10013957.jpg,"PARTIAL
",OTHERS,UP,62.0
7610,OLD,NEUTRAL,MALE,MEDIUM,10013958.jpg,"PARTIAL
",OTHERS,UP,63.0
7611,OLD,NEUTRAL,MALE,MEDIUM,10013959.jpg,"PARTIAL
",OTHERS,UP,64.0
7612,OLD,ANGER,MALE,MEDIUM,10013960.jpg,"PARTIAL
",GLASSES,FRONTAL,65.0
7613,OLD,NEUTRAL,MALE,MEDIUM,10013961.jpg,"PARTIAL
",OTHERS,UP,66.0
7614,OLD,NEUTRAL,MALE,MEDIUM,10013962.jpg,"PARTIAL
",OTHERS,UP,67.0
7615,OLD,NEUTRAL,MALE,MEDIUM,10013963.jpg,"PARTIAL
",OTHERS,UP,68.0
7616,OLD,ANGER,MALE,MEDIUM,10013964.jpg,"PARTIAL
",OTHERS,LEFT,69.0
7617,OLD,ANGER,MALE,MEDIUM,10013965.jpg,"PARTIAL
",OTHERS,RIGHT,70.0
7618,OLD,SURPRISE,MALE,MEDIUM,10013966.jpg,"PARTIAL
",OTHERS,LEFT,71.0
7619,OLD,NEUTRAL,MALE,MEDIUM,10013967.jpg,"PARTIAL
",OTHERS,LEFT,72.0
7620,OLD,HAPPINESS,MALE,MEDIUM,10013968.jpg,"PARTIAL
",OTHERS,LEFT,73.0
7621,OLD,FEAR,MALE,MEDIUM,10013969.jpg,"PARTIAL
",OTHERS,LEFT,74.0
7622,OLD,NEUTRAL,MALE,MEDIUM,10013970.jpg,"PARTIAL
",GLASSES,RIGHT,75.0
7623,OLD,NEUTRAL,MALE,MEDIUM,10013971.jpg,"PARTIAL
",OTHERS,RIGHT,76.0
7624,OLD,ANGER,MALE,MEDIUM,10013972.jpg,"PARTIAL
",OTHERS,LEFT,77.0
7625,OLD,ANGER,MALE,MEDIUM,10013973.jpg,"PARTIAL
",OTHERS,LEFT,78.0
7626,OLD,NEUTRAL,MALE,MEDIUM,10013974.jpg,"PARTIAL
",OTHERS,RIGHT,79.0
7627,OLD,SURPRISE,MALE,MEDIUM,10013975.jpg,"PARTIAL
",OTHERS,FRONTAL,80.0
7628,OLD,FEAR,MALE,MEDIUM,10013976.jpg,"PARTIAL
",OTHERS,RIGHT,81.0
7629,OLD,NEUTRAL,MALE,MEDIUM,10013977.jpg,"PARTIAL
",GLASSES,FRONTAL,82.0
7630,OLD,NEUTRAL,MALE,MEDIUM,10013978.jpg,"PARTIAL
",OTHERS,DOWN,83.0
7631,OLD,NEUTRAL,MALE,MEDIUM,10013979.jpg,"PARTIAL
",GLASSES,DOWN,84.0
